production_id,time_id,site_id,material_id,employee_id,shift_id,produced_volume,unit_cost,date,day,month,year,day_name,site_name,region,latitude,longitude,material_name,material_type,unit_of_measure,quantity,employee_name,position,department,status,hire_date,shift_name,start_time,end_time
113,541,4,5,8,3,265,294,2026-10-23,23,10,2026,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
114,1060,2,4,6,2,410,313,2028-03-25,25,3,2028,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
115,525,1,1,5,2,373,468,2026-10-07,7,10,2026,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
116,1110,1,5,6,1,64,441,2028-05-14,14,5,2028,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
117,578,5,1,5,1,266,213,2026-11-29,29,11,2026,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
118,682,3,1,8,2,488,341,2027-03-13,13,3,2027,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
119,557,3,2,1,2,84,223,2026-11-08,8,11,2026,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
120,1013,2,5,7,1,232,404,2028-02-07,7,2,2028,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
121,646,4,4,10,3,319,175,2027-02-05,5,2,2027,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
122,796,3,2,10,3,482,410,2027-07-05,5,7,2027,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
123,1052,5,1,2,3,407,411,2028-03-17,17,3,2028,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
124,190,2,1,9,3,149,295,2025-11-06,6,11,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
125,633,2,1,1,3,56,450,2027-01-23,23,1,2027,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
126,628,5,5,10,3,79,143,2027-01-18,18,1,2027,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
127,973,4,5,6,3,354,285,2027-12-29,29,12,2027,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
128,710,5,2,9,3,193,442,2027-04-10,10,4,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
129,649,4,4,1,1,160,345,2027-02-08,8,2,2027,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
130,318,5,2,4,3,281,183,2026-03-14,14,3,2026,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
131,684,5,3,4,3,228,306,2027-03-15,15,3,2027,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
132,664,1,1,9,3,121,250,2027-02-23,23,2,2027,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
133,1137,2,1,5,2,259,255,2028-06-10,10,6,2028,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
134,442,5,1,5,1,269,115,2026-07-16,16,7,2026,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
135,564,5,2,6,1,129,264,2026-11-15,15,11,2026,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
136,1137,3,2,1,1,132,244,2028-06-10,10,6,2028,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
137,952,2,1,1,3,91,136,2027-12-08,8,12,2027,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
138,1105,3,2,9,3,322,432,2028-05-09,9,5,2028,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
139,699,2,5,3,2,240,144,2027-03-30,30,3,2027,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
140,113,3,5,4,1,222,305,2025-08-21,21,8,2025,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
141,2,5,2,1,3,56,161,2025-05-02,2,5,2025,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
142,642,5,1,9,1,204,455,2027-02-01,1,2,2027,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
143,220,1,2,8,2,59,407,2025-12-06,6,12,2025,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
144,855,3,2,2,2,83,118,2027-09-02,2,9,2027,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
145,385,4,2,8,2,85,464,2026-05-20,20,5,2026,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
146,1077,1,3,7,1,458,399,2028-04-11,11,4,2028,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
147,730,3,5,6,3,55,106,2027-04-30,30,4,2027,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
148,247,3,4,1,3,457,348,2026-01-02,2,1,2026,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
149,836,1,4,7,2,451,216,2027-08-14,14,8,2027,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
150,203,5,3,10,3,264,167,2025-11-19,19,11,2025,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
151,123,3,2,7,2,183,133,2025-08-31,31,8,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
152,401,5,3,9,1,334,293,2026-06-05,5,6,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
153,767,1,3,1,2,175,424,2027-06-06,6,6,2027,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
154,294,5,1,2,1,458,154,2026-02-18,18,2,2026,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
155,280,2,5,9,2,488,365,2026-02-04,4,2,2026,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
156,884,4,4,9,3,386,141,2027-10-01,1,10,2027,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
157,198,3,2,6,3,223,396,2025-11-14,14,11,2025,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
158,982,4,4,6,2,201,330,2028-01-07,7,1,2028,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
159,752,5,4,4,3,380,477,2027-05-22,22,5,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
160,144,3,5,4,3,75,493,2025-09-21,21,9,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
161,609,5,4,5,3,432,109,2026-12-30,30,12,2026,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
162,1148,2,4,3,1,164,457,2028-06-21,21,6,2028,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
163,187,1,3,1,3,431,227,2025-11-03,3,11,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
164,464,3,5,1,1,333,278,2026-08-07,7,8,2026,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
165,660,2,1,7,2,436,491,2027-02-19,19,2,2027,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
166,764,2,2,1,3,124,292,2027-06-03,3,6,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
167,955,3,4,1,3,215,191,2027-12-11,11,12,2027,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
168,403,5,2,3,3,238,468,2026-06-07,7,6,2026,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
169,147,2,1,10,2,127,330,2025-09-24,24,9,2025,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
170,864,4,2,4,1,484,177,2027-09-11,11,9,2027,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
171,489,2,1,4,1,139,184,2026-09-01,1,9,2026,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
172,929,5,3,2,3,225,129,2027-11-15,15,11,2027,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
173,551,5,4,1,2,70,312,2026-11-02,2,11,2026,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
174,338,4,1,3,2,103,148,2026-04-03,3,4,2026,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
175,872,2,2,4,2,233,364,2027-09-19,19,9,2027,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
176,641,5,4,3,2,408,244,2027-01-31,31,1,2027,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
177,473,3,3,8,2,271,168,2026-08-16,16,8,2026,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
178,151,1,4,10,1,364,157,2025-09-28,28,9,2025,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Morning,06:00:00,14:00:00
179,263,1,1,1,1,377,284,2026-01-18,18,1,2026,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
180,144,1,3,2,1,228,161,2025-09-21,21,9,2025,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
181,346,2,2,7,3,325,407,2026-04-11,11,4,2026,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
182,624,4,3,4,2,161,395,2027-01-14,14,1,2027,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
183,1017,5,3,8,3,273,265,2028-02-11,11,2,2028,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
184,881,3,5,3,2,263,270,2027-09-28,28,9,2027,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
185,2,3,3,6,1,108,162,2025-05-02,2,5,2025,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
186,897,2,3,9,3,376,246,2027-10-14,14,10,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
187,254,1,4,1,1,442,405,2026-01-09,9,1,2026,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
188,453,2,2,1,2,158,260,2026-07-27,27,7,2026,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
189,1061,4,4,8,2,434,240,2028-03-26,26,3,2028,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
190,1015,4,4,3,2,206,433,2028-02-09,9,2,2028,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
191,9,5,1,5,1,240,196,2025-05-09,9,5,2025,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
192,1123,5,4,1,2,249,320,2028-05-27,27,5,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
193,816,4,5,5,1,361,142,2027-07-25,25,7,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
194,208,4,5,6,3,245,391,2025-11-24,24,11,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
195,404,4,1,8,2,84,477,2026-06-08,8,6,2026,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
196,152,2,2,3,2,428,207,2025-09-29,29,9,2025,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
197,54,4,2,3,2,436,365,2025-06-23,23,6,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
198,1144,3,4,10,3,295,194,2028-06-17,17,6,2028,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
199,628,1,4,9,2,286,361,2027-01-18,18,1,2027,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
200,587,4,4,4,1,153,412,2026-12-08,8,12,2026,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
201,104,1,2,4,1,56,484,2025-08-12,12,8,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
202,254,2,3,7,2,332,170,2026-01-09,9,1,2026,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
203,1136,1,5,2,2,50,318,2028-06-09,9,6,2028,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
204,510,2,3,8,3,268,120,2026-09-22,22,9,2026,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
205,99,3,3,6,3,279,191,2025-08-07,7,8,2025,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
206,153,2,2,3,3,221,226,2025-09-30,30,9,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
207,914,2,3,9,2,136,179,2027-10-31,31,10,2027,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
208,878,5,1,5,3,90,411,2027-09-25,25,9,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
209,338,4,4,8,3,172,337,2026-04-03,3,4,2026,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
210,822,4,1,7,1,380,471,2027-07-31,31,7,2027,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
211,957,3,5,8,3,347,281,2027-12-13,13,12,2027,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
212,161,3,4,7,1,422,124,2025-10-08,8,10,2025,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
213,801,4,3,3,1,466,255,2027-07-10,10,7,2027,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
214,398,5,5,2,3,227,104,2026-06-02,2,6,2026,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
215,816,4,4,7,1,112,219,2027-07-25,25,7,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
216,401,5,3,3,2,214,376,2026-06-05,5,6,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
217,640,3,1,3,2,236,117,2027-01-30,30,1,2027,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
